player_id,first_name,last_name,position,team_abbr,price,round,plays,opponent_abbr,home_away,turn,opp_factor,p_win,proj_r,weight
11514,Patty,Mills,Guard,ASV,12.3,1,True,MTA,home,1,1.0330138352168343,0.47392549551400137,13.225910338883372,1.0
3807,Elie,Okobo,Guard,DUB,12.2,1,True,RMB,home,1,0.9778469133118989,0.581416350337684,11.158784235020086,1.0
4882,Daniel,Theis,Center,MTA,12.2,1,True,ASV,away,1,1.0169927670426289,0.5260745044859986,9.663302593416326,1.0
7202,Justin,Robinson,Guard,BAR,12.2,1,True,EFS,home,1,0.9921276802747302,0.6072403783417816,14.1345261236846,1.0
4247,Chris,Jones,Guard,CZV,12.1,1,True,ZAL,home,1,0.9744801011921955,0.6373756732862847,11.068172331616369,1.0
3870,Tyrique,Jones,Center,OLY,12.0,1,True,KBA,away,1,1.0255635195978292,0.6384765448775318,9.441857633521025,1.0
3898,Ante,Zizic,Center,BJK,12.0,1,True,VBC,home,2,1.0147146376788245,0.5607978535920614,9.98546438521764,1.0
7193,Vasilije,Micic,Guard,HTA,12.0,1,True,BAY,home,1,0.9974756531960829,0.7693323947529245,11.568366788809062,1.0
3820,Alec,Peters,Forward,MIL,11.7,1,True,PAR,away,2,1.0144890730469769,0.4288536922730516,7.453719394240917,1.0
3934,Isaac,Bonga,Forward,PAO,11.5,1,True,PBB,home,1,1.0676155355869732,0.6118620992637143,14.235831429851006,1.0
11527,Tj,Warren,Forward,PBB,11.5,1,True,PAO,away,1,1.001926866949797,0.38813790073628573,9.211437546353205,1.0
3825,Juancho,Hernangomez,Forward,PAO,11.4,1,True,PBB,home,1,1.0676155355869732,0.6118620992637143,12.574161918464961,1.0
3899,Carsen,Edwards,Guard,ZAL,11.4,1,True,CZV,away,1,0.9891896493697208,0.3626243267137152,9.460480806843744,1.0
3810,Bonzie,Colson,Forward,MTA,11.3,1,True,ASV,away,1,1.0169927670426289,0.5260745044859986,8.793552266725786,1.0
4712,Marcus,Bingham,Center,FBT,11.3,1,True,VIR,home,2,1.0200115787022004,0.7137416193840752,4.333724504416243,1.0
11503,Marjon,Beauchamp,Forward,BAY,11.3,1,True,HTA,away,1,1.034263777814163,0.23066760524707547,9.546157274568563,1.0
7221,Azuolas,Tubelis,Forward,ZAL,11.1,1,True,CZV,away,1,0.9891896493697208,0.3626243267137152,11.532604062252112,1.0
11528,Tyson,Etienne,Guard,PBB,11.1,1,True,PAO,away,1,1.001926866949797,0.38813790073628573,8.459425160567411,1.0
3808,Codi,Miller-Mcintyre,Guard,OLY,11.0,1,True,KBA,away,1,1.0255635195978292,0.6384765448775318,12.785268617302055,1.0
4164,Johnathan,Motley,Center,CZV,11.0,1,True,ZAL,home,1,0.9744801011921955,0.6373756732862847,6.92394737382436,1.0
7269,Austin,Wiley,Center,BAY,11.0,1,True,HTA,away,1,1.034263777814163,0.23066760524707547,7.170304997823587,1.0
11543,Rasheed,Bello,Guard,VIR,11.0,1,True,FBT,away,2,0.9720856249749656,0.2862583806159248,10.950018378198257,1.0
3821,Donta,Hall,Center,OLY,10.9,1,True,KBA,away,1,1.0255635195978292,0.6384765448775318,8.428968892408674,1.0
11522,Keaton,Wallace,Guard,MTA,10.8,1,True,ASV,away,1,1.0169927670426289,0.5260745044859986,6.613007081115544,1.0
3779,Kostas,Sloukas,Guard,PAO,10.7,1,True,PBB,home,1,1.0676155355869732,0.6118620992637143,11.58756370483296,1.0
7258,Daron,Russell,Guard,EFS,10.7,1,True,BAR,away,1,0.9713488831066465,0.3927596216582184,6.995283762424527,1.0
3815,Trent,Forrest,Guard,FBT,10.6,1,True,VIR,home,2,1.0200115787022004,0.7137416193840752,10.686116030205886,1.0
3888,Sterling,Brown,Guard,ZAL,10.6,1,True,CZV,away,1,0.9891896493697208,0.3626243267137152,9.321394151232596,1.0
11494,Patrick,Baldwin Jr,Center,CZV,10.6,1,True,ZAL,home,1,0.9744801011921955,0.6373756732862847,7.648440348370509,1.0
11504,Johannes,Thiemann,Center,BAY,10.6,1,True,HTA,away,1,1.034263777814163,0.23066760524707547,6.34358258684147,1.0
7204,TJ,Leaf,Forward,MTA,10.5,1,True,ASV,away,1,1.0169927670426289,0.5260745044859986,0.0,1.0
8808,Eugene,Omoruyi,Forward,BJK,10.5,1,True,VBC,home,2,1.0147146376788245,0.5607978535920614,9.242297607564742,1.0
11544,Trent,Frazier,Guard,VIR,10.5,1,True,FBT,away,2,0.9720856249749656,0.2862583806159248,9.909042153149759,1.0
3804,Tadas,Sedekerskis,Forward,KBA,10.4,1,True,OLY,home,1,0.9642251320798811,0.3615234551224682,6.6902381021808885,1.0
3822,Joel,Bolomboy,Center,ASV,10.4,1,True,MTA,home,1,1.0330138352168343,0.47392549551400137,4.649139978115844,1.0
3833,Armoni,Brooks,Guard,VBC,10.3,1,True,BJK,away,2,1.0,0.43920214640793864,9.513599648759328,1.0
3993,Matthew,Strazel,Guard,EFS,10.3,1,True,BAR,away,1,0.9713488831066465,0.3927596216582184,7.541201368011469,1.0
4808,Bruno,Fernando,Center,EFS,10.3,1,True,BAR,away,1,0.9713488831066465,0.3927596216582184,8.922884128897309,1.0
7237,Nathan,Reuvers,Forward,VBC,10.3,1,True,BJK,away,2,1.0,0.43920214640793864,9.327547670179055,1.0
3792,Jordan,Loyd,Guard,EFS,10.2,1,True,BAR,away,1,0.9713488831066465,0.3927596216582184,8.274233767861611,1.0
3946,Andreas,Obst,Guard,BAY,10.2,1,True,HTA,away,1,1.034263777814163,0.23066760524707547,9.279745230414052,1.0
7197,Oshae,Brissett,Forward,MTA,10.2,1,True,ASV,away,1,1.0169927670426289,0.5260745044859986,10.316626881163822,1.0
7362,Umoja,Gibson,Guard,BAR,10.2,1,True,EFS,home,1,0.9921276802747302,0.6072403783417816,8.306484989818939,1.0
3806,Duane,Washington,Guard,BAY,10.1,1,True,HTA,away,1,1.034263777814163,0.23066760524707547,6.753546962207663,1.0
4340,Kyle,Allman,Guard,PAR,10.1,1,True,MIL,home,2,0.9928592717031777,0.5711463077269484,6.744542607413752,1.0
8368,Mamadi,Diakite,Center,DUB,10.1,1,True,RMB,home,1,0.9778469133118989,0.581416350337684,8.304199715806229,1.0
8721,Jared,Butler,Guard,CZV,10.1,1,True,ZAL,home,1,0.9744801011921955,0.6373756732862847,9.188607095450845,1.0
11532,Ethan,Thompson,Guard,PAR,10.1,1,True,MIL,home,2,0.9928592717031777,0.5711463077269484,10.55064261232258,1.0
3940,Nick,Weiler-Babb,Guard,CZV,10.0,1,True,ZAL,home,1,0.9744801011921955,0.6373756732862847,9.974269946725219,1.0
9064,Kessler,Edwards,Forward,VIR,10.0,1,True,FBT,away,2,0.9720856249749656,0.2862583806159248,3.5528768856215422,1.0
11505,Johnny,Juzang,Forward,FBT,10.0,1,True,VIR,home,2,1.0200115787022004,0.7137416193840752,6.140463707990676,1.0
11511,Chris,Duarte,Guard,KBA,10.0,1,True,OLY,home,1,0.9642251320798811,0.3615234551224682,10.368038446775346,1.0
4180,Devon,Dotson,Guard,BJK,9.9,1,True,VBC,home,2,1.0147146376788245,0.5607978535920614,6.963312682506552,1.0
11491,David,Dejulius,Guard,BJK,9.9,1,True,VBC,home,2,1.0147146376788245,0.5607978535920614,5.371292040952952,1.0
11515,Tremont,Waters,Guard,ASV,9.9,1,True,MTA,home,1,1.0330138352168343,0.47392549551400137,10.753779079210213,1.0
11545,Marcus,Carr,Guard,VIR,9.9,1,True,FBT,away,2,0.9720856249749656,0.2862583806159248,6.529199897392334,1.0
11546,Bobi,Klintman,Center,VIR,9.9,1,True,FBT,away,2,0.9720856249749656,0.2862583806159248,8.596412978477007,1.0
3850,Theo,Maledon,Guard,RMB,9.8,1,True,DUB,away,1,1.0622923492427345,0.418583649662316,10.87777334734305,1.0
11508,Jacob,Toppin,Forward,HTA,9.8,1,True,BAY,home,1,0.9974756531960829,0.7693323947529245,4.938228629115094,1.0
11529,Alize,Johnson,Forward,PBB,9.8,1,True,PAO,away,1,1.001926866949797,0.38813790073628573,7.168586815516707,1.0
3860,Devin,Booker,Center,MIL,9.7,1,True,PAR,away,2,1.0144890730469769,0.4288536922730516,8.640470542895805,1.0
3914,Nigel,Williams-Goss,Guard,ZAL,9.7,1,True,CZV,away,1,0.9891896493697208,0.3626243267137152,7.061971448834317,1.0
4210,Anthony,Brown,Forward,BJK,9.7,1,True,VBC,home,2,1.0147146376788245,0.5607978535920614,6.712000099426771,1.0
11492,Jaylen,Nowell,Guard,BJK,9.7,1,True,VBC,home,2,1.0147146376788245,0.5607978535920614,8.184100907921163,1.0
3841,Tomas,Satoransky,Guard,HTA,9.6,1,True,BAY,home,1,0.9974756531960829,0.7693323947529245,9.495587758586012,1.0
3875,Marko,Guduric,Guard,MIL,9.6,1,True,PAR,away,2,1.0144890730469769,0.4288536922730516,9.58050291825013,1.0
4675,Antonio,Blakeney,Guard,HTA,9.6,1,True,BAY,home,1,0.9974756531960829,0.7693323947529245,9.443985007860837,1.0
7422,Ercan,Osmani,Forward,EFS,9.6,1,True,BAR,away,1,0.9713488831066465,0.3927596216582184,7.859012368994237,1.0
8714,Kobi,Simmons,Guard,KBA,9.6,1,True,OLY,home,1,0.9642251320798811,0.3615234551224682,9.878326549840468,1.0
4280,Marek,Blazevic,Center,ZAL,9.5,1,True,CZV,away,1,0.9891896493697208,0.3626243267137152,2.228666086524834,1.0
4884,Jimmy,Clark III,Guard,MTA,9.5,1,True,ASV,away,1,1.0169927670426289,0.5260745044859986,7.759869470558948,1.0
8730,Kenneth,Faried,Center,KBA,9.5,1,True,OLY,home,1,0.9642251320798811,0.3615234551224682,4.902058367493348,1.0
11516,Jae,Crowder,Forward,ASV,9.5,1,True,MTA,home,1,1.0330138352168343,0.47392549551400137,9.80549034442162,1.0
3907,Jaron,Blossomgame,Forward,DUB,9.4,1,True,RMB,home,1,0.9778469133118989,0.581416350337684,8.640895764890438,1.0
4360,Evan,Fournier,Guard,OLY,9.4,1,True,KBA,away,1,1.0255635195978292,0.6384765448775318,7.306776581865399,1.0
7220,Ebuka,Izundu,Center,CZV,9.4,1,True,ZAL,home,1,0.9744801011921955,0.6373756732862847,7.362632717470811,1.0
11499,Tosan,Evbuomwan,Forward,BAR,9.4,1,True,EFS,home,1,0.9921276802747302,0.6072403783417816,7.6162294483262,1.0
11518,Mathis,Dossou-yovo,Forward,ASV,9.4,1,True,MTA,home,1,1.0330138352168343,0.47392549551400137,5.425100865791924,1.0
3981,Mouhamet,Diouf,Center,VIR,9.3,1,True,FBT,away,2,0.9720856249749656,0.2862583806159248,8.340843573274439,1.0
11517,Tyty,Washington,Guard,ASV,9.3,1,True,MTA,home,1,1.0330138352168343,0.47392549551400137,9.035588220919431,1.0
11530,Maozinha,Pereira,Forward,PBB,9.3,1,True,PAO,away,1,1.001926866949797,0.38813790073628573,5.867566629358477,1.0
11489,Jason,Burnell,Forward,MIL,9.2,1,True,PAR,away,2,1.0144890730469769,0.4288536922730516,5.811975845325915,1.0
3845,Joffrey,Lauvergne,Center,PAR,9.1,1,True,MIL,home,2,0.9928592717031777,0.5711463077269484,6.219541882226646,1.0
3856,Isaia,Cordinier,Guard,EFS,9.1,1,True,BAR,away,1,0.9713488831066465,0.3927596216582184,6.201191092139638,1.0
11500,Stanley,Umude,Guard,BAR,9.1,1,True,EFS,home,1,0.9921276802747302,0.6072403783417816,6.820512380666654,1.0
11534,Olivier,Sarr,Center,RMB,9.1,1,True,DUB,away,1,1.0622923492427345,0.418583649662316,5.832713035325228,1.0
11536,Damian,Jones,Center,RMB,9.1,1,True,DUB,away,1,1.0622923492427345,0.418583649662316,4.277048750410072,1.0
3803,Gabriel,Deck,Forward,RMB,9.0,1,True,DUB,away,1,1.0622923492427345,0.418583649662316,7.901287031810324,1.0
3859,Vladimir,Lucic,Forward,BAY,9.0,1,True,HTA,away,1,1.034263777814163,0.23066760524707547,8.612399961417161,1.0
7194,Chuma,Okeke,Forward,RMB,9.0,1,True,DUB,away,1,1.0622923492427345,0.418583649662316,6.944993693047493,1.0
8762,Jared,Rhoden,Guard,PBB,9.0,1,True,PAO,away,1,1.001926866949797,0.38813790073628573,5.933811200887064,1.0
11490,Garrison,Mathews,Guard,MIL,9.0,1,True,PAR,away,2,1.0144890730469769,0.4288536922730516,5.151212554152886,1.0
11537,Gonzalo,Corbalan,Guard,VBC,9.0,1,True,BJK,away,2,1.0,0.43920214640793864,7.817643531234702,1.0
4124,Kevin,Kokila,Center,VIR,8.9,1,True,FBT,away,2,0.9720856249749656,0.2862583806159248,3.3593184124737188,1.0
7203,Miles,Norris,Forward,BAY,8.9,1,True,HTA,away,1,1.034263777814163,0.23066760524707547,3.5463657986436314,1.0
3853,Jerian,Grant,Guard,PAO,8.8,1,True,PBB,home,1,1.0676155355869732,0.6118620992637143,8.013462384422384,1.0
3884,Neal,Sako,Center,VBC,8.8,1,True,BJK,away,2,1.0,0.43920214640793864,5.564057738237645,1.0
3930,Yam,Madar,Guard,MTA,8.8,1,True,ASV,away,1,1.0169927670426289,0.5260745044859986,2.206966216003011,1.0
4108,Dj,Stewart,Guard,KBA,8.8,1,True,OLY,home,1,0.9642251320798811,0.3615234551224682,6.785128500023594,1.0
8463,Kai,Jones,Center,EFS,8.8,1,True,BAR,away,1,0.9713488831066465,0.3927596216582184,6.93406733324072,1.0
11501,Tyrese,Martin,Forward,BAR,8.8,1,True,EFS,home,1,0.9921276802747302,0.6072403783417816,6.066146005659052,1.0
11512,Aj,Lawson,Guard,KBA,8.8,1,True,OLY,home,1,0.9642251320798811,0.3615234551224682,5.926834784917927,1.0
11519,Hugo,Besson,Guard,ASV,8.8,1,True,MTA,home,1,1.0330138352168343,0.47392549551400137,6.639378875869061,1.0
3831,Darius,Thompson,Guard,MIL,8.7,1,True,PAR,away,2,1.0144890730469769,0.4288536922730516,9.210481864861743,1.0
3881,Leandro,Bolmaro,Guard,MIL,8.7,1,True,PAR,away,2,1.0144890730469769,0.4288536922730516,6.113960859747869,1.0
4257,Jaime,Pradilla,Forward,RMB,8.7,1,True,DUB,away,1,1.0622923492427345,0.418583649662316,7.448841983202278,1.0
7338,Both,Gach,Forward,ASV,8.7,1,True,MTA,home,1,1.0330138352168343,0.47392549551400137,7.064710759308373,1.0
11488,Santi,Yusta,Forward,EFS,8.7,1,True,BAR,away,1,0.9713488831066465,0.3927596216582184,1.889560641469012,1.0
11538,Mo,Gueye,Forward,VBC,8.7,1,True,BJK,away,2,1.0,0.43920214640793864,6.414247454337248,1.0
11547,Wendell,Moore Jr,Guard,VIR,8.7,1,True,FBT,away,2,0.9720856249749656,0.2862583806159248,5.082229951436007,1.0
3892,Rokas,Jokubaitis,Guard,BAY,8.6,1,True,HTA,away,1,1.034263777814163,0.23066760524707547,5.289747954431384,1.0
4670,Saben,Lee,Guard,ZAL,8.6,1,True,CZV,away,1,0.9891896493697208,0.3626243267137152,4.415666518829508,1.0
11493,Mady,Sissoko,Center,BJK,8.6,1,True,VBC,home,2,1.0147146376788245,0.5607978535920614,5.673508117278877,1.0
4081,Conor,Morgan,Forward,BJK,8.5,1,True,VBC,home,2,1.0147146376788245,0.5607978535920614,2.5399866364700223,1.0
7210,Omari,Moore,Guard,VBC,8.5,1,True,BJK,away,2,1.0,0.43920214640793864,6.941054080961577,1.0
7268,Rj,Cole,Guard,MIL,8.5,1,True,PAR,away,2,1.0144890730469769,0.4288536922730516,3.6369775540038973,1.0
3776,Wenyen,Gabriel,Center,BJK,8.4,1,True,VBC,home,2,1.0147146376788245,0.5607978535920614,4.99807096568325,1.0
7212,Derrick,Alston Jr.,Forward,VIR,8.4,1,True,FBT,away,2,0.9720856249749656,0.2862583806159248,7.628283819483266,1.0
11513,Damion,Baugh,Guard,KBA,8.4,1,True,OLY,home,1,0.9642251320798811,0.3615234551224682,4.075328289648201,1.0
3780,Furkan,Korkmaz,Forward,BJK,8.3,1,True,VBC,home,2,1.0147146376788245,0.5607978535920614,2.3177815011598666,1.0
